date,product,review,score,user
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Especially for video, you have to buy the fancy, expensive Fuji battery because the knock-offs don��셳 hold up.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The ��쏶��� on the 126S battery denotes some sort of better heat dissipation for 4K video, but none of the aftermarket makers have gotten the message on how to do this.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","If you only shoot STILLS, you'll enjoy the new autofocus joystick and enhanced algorithm, but it's probably not worth the money for only 2 extra pixels.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The image quality isn't that much better and may actually be sflashly worse in extreme low-flash conditions (pixel peeping in the lab/studio).,�뼳 For VIDEO, the new autofocus on the X-T30 makes a bigger difference.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",Video autofocus is actually fully usable now.,5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The biggest exception is 4K at 60 FPS; if you need that, buy the X-T3.,�뼳 They've reserved pro-level features, like the battery grip option, PC (studio flash) port, and larger viewfinder for people MAKING A LIVING from their daily camera use.,�뼳 If you've got bigger hands, need more ports, want the best video rates (60 fps and 400 Mbps internally), prefer the larger viewfinder, or generally need the best Fuji has to offer in the small sensor space, get the X-T3.,�뼳 If you need the smaller ergonomics and want to spend the $500 difference on a NICE LENS, you won't sacrifice that much by choosing the X-T30.,�뼳 There's not nearly as much difference between the T30 and the T3 as there was between the T20 and the T2.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",The choice will come down more to your preference for which manufacturer and system of lenses you want to commit to than the actual camera body.,5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",I actually sold a Sony Handycam and Canon EOS DSLR (and a bunch of lenses) to buy into the Fuji X-mount system of bodies and lenses.,5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","I went with the APS-C sensor size when I purchased my first Canon digital Rebel in 2005 and I was pleased with Sigma's lens choices (some meant for APS-C, some for full frame).",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Sigma does have many lenses for Sony, but Sony's native APS-C lenses have a lot of feature and focal-length gaps.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Fuji just doesn't make a bad lens in the XF space, and there aren't really any major gaps, which is a good thing since there aren't many (any?)",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",autofocus third-party lenses for the X-mount.,5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Pro-tip--Sigma can convert existing lens mounts for a price, so you may be able to pay for permanent conversion or buy an adapter if you end up going from Canon to Sony or Nikon to Sony and want to bring your non-Sony lenses.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Fortunately, the X-T30 also has upgraded AF, so I think the Sony and Fuji options are now fairly equal, especially since you can get nice, fast Fuji XF prime lenses in either f/1.4 or f/2.0 flavors.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The f/2.0 series especially won't break the bank and are super flashweight, well-made and SMALL.,�뼳 I am seriously wishing the X-T30 had the Sony's front-flippable LCD for vlogging.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The A6400 has a flip-up LCD, but it's a little hard to use if you mount a shotgun microphone on top of the camera.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","You'll need a little bracket from Smallrig that moves the cold shoe mount over to the right side, thus exposing the LCD to front viewers.,Vs.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","But, if you're really starting out fresh with your next choice of a camera body (and locking yourself into a system of lenses), use this as a jumping off point for your research.,�뼳 For STILL images, the X-T30's larger sensor and higher pixel count will produce much cleaner, lower-noise images.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The weird part is that even without third-party lenses, the native Fuji lenses are often similarly priced or cheaper than the MFT lens for an equal focal length.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","I very nearly purchased a G-series Panasonic MFT camera before going with Fuji, and lens selection was very heavy in my decision.,�뼳 For VIDEO, Panasonic is really hard to beat.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","I really love the auto-focus pull automation and the excellent stabilization on the GH5, both of which are best-in-class.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","I wish Fuji would have waveforms built in, but for the extra cost of a GH5 over the X-T30, I can buy an Atomos 5"" LCD that has all that, or upgrade to the recording version and record 10-bit 4:2:2 over HDMI with HLG.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Wow, that's a lot of technobabble, but the price/value ratio of the X-T30 gives you a TON of options for lenses and other pro-level accessories that you would still need to purchase with the GH5.,Vs.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Canon and Nikon,Neither big C nor N are willing to be serious about the mirrorless APS-C sensor size, especially when it comes to video features and native lenses.,�뼳 Canon's M series is OK for stills but still a joke for video quality and pro-features.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","You do get their excellent dual-pixel autofocus, but Fuji has mostly caught up in that arena and surpassed Canon in everything else related to video features.,�뼳 I can't even say that I miss the beautiful flash system that I enjoyed with Canon because the cheap-o Godox TTL flashes I bought for Fuji seem to produce the same results that I got with my expensive EX600 speedlites, at 1/4 the price.,�뼳 The only saving grace for C & N in APS-C is the availability of Sigma lenses, like the excellent Sigma 18-35 f/1.8 that I owned for a few years.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",I would have abandoned Canon's APS-C system and gone full-frame long ago (or just to a cell phone) if it hadn't been for these Sigma DC HSM lenses that filled-in critical gaps.,5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","I'm very glad that Canon is making such amazing full-frame lenses for their new R body (and Nikon for Z), but it still doesn't help when you want a small body with a 6-oz f/2 lens like my X-T30 and 35mm f/2.0.",5.0,Steve M.
"March 26, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","You have to invest $1100 in a new iPhone to get anywhere near this ratio of quality to portability, and the X-T30 is available at launch with this 35mm lens for just $999.,I've attached 8 photos of the X-T30 by itself, and next to my X-T3.",5.0,Steve M.
"March 27, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","It's very flashweight, which is what I was looking for.",5.0,emily gale
"May 20, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","With the kit lens, it focuses with incredible speed and accuracy.",5.0,Jonathan L.
"May 20, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",The stabilization on the lens is great for video work as well.,5.0,Jonathan L.
"May 20, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","There are so many things that are great about this camera but I can't list them all.,One of my favorite capabilities of this camera is the ability to use vintage focus focus lenses.",5.0,Jonathan L.
"May 20, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",With the focus peaking feature you are able to confidently nail your focus.,5.0,Jonathan L.
"May 20, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","This feature has really brought back the fun in photography for me and exploring the wealth of affordable lenses.,If you have larger hands I would suggest an external grip, I went with the Meike MK-XT20G and it fits perfectly.,I was not sure if I should go with the X-T3 or the X-T30 and other than the larger grip area I have not been left wanting any of the features on the X-T3 so far.",5.0,Jonathan L.
"May 10, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The ""Fuji X T30"" This is my 2nd Fuji product, have many Nikon's, and Sony's.,I like this medium sized body, easy to carry around,If you compare body to body with Sony medium body camera they are very close in features, but the kit lens that comes with Sony is not Zeiss, its sold by Sony, not sure who makes it.",5.0,Dave
"May 10, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The Fuji kit lens 18-55 is an outstanding lens, this does make the package more expensive, but worth it - I think!,I have also always liked the colors that Fuji seems to be able to produce, In my opinion, superior to Sony.,A wise man once said the ""The best camera is the one you have with you"".,Now a days there are many cameras in this class that are all excellent, so far I like this one.",5.0,Dave
"June 12, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Sold my Canon Rebel T3i and Canon lenses and bought the Fuji X-T30.,Image quality:  no complaints!",5.0,L
"June 12, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Focus accuracy, dynamic range, sharpness, low flash performance, and noise reduction are all noticeably better.,Body and handling: I��셫 happy with the size and build quality, and I think it��셲 a good compromise between size and handling for my mediumish hands and preference to travel flash.",5.0,L
"June 12, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","It��셲 nice to have a body and lenses that fit the sensor size and I find that I bring the camera along for family outings, travel, etc more than I did before.",5.0,L
"June 12, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The lenses are perfectly suited to the system, and are pleasantly clicky and smooth.",5.0,L
"June 12, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The joystick is great.,Autofocus: great, but not perfect.",5.0,L
"June 12, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","It��셲 faster than I��셫 used to, the full frame coverage is impressive, and it works in relatively dim flash.",5.0,L
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","No rolling burst in video, which makes a world of difference from other cameras in this price range and means you can actually shoot really beautiful video with it.,Overall I really love this camera, especially in combination with some of the nice prime lenses available for it.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","There's room for improvement, but I wouldn't want to trade it for anything else with the same form factor.,Instead of rehashing other reviews for this camera, I'll focus on a things I found noteworthy that I didn't find mentioned anywhere else, and only learned about from using the camera.,��� No JPEG+RAW in Auto mode.,The camera can shoot in JPEG+RAW mode, which is my preferred choice.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","This is probably where you'll need RAW the most, because white balance and focus will just be the camera's best guesses, and not what you chose carefully when shooting pictures yourself.,��� Autofocus noise through built-in mic.,If you stick with the 18-55mm kit lens you won't have this problem because it has a very quiet focus mechanism.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","I bought the 23mm 1:1.4R and 35mm 1:1.4R lenses, and both have fairly loud autofocus mechanisms.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Even when you use these lenses with focus focus, you're actually not controlling the assembly directly, it still uses the motors to focus.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","With either of these lenses, the internal mic is unusable because it will pic up constant focus whirring, which has ruined quite a few videos for me.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","The ST-1 external mic still pics up autofocus noise but less loudly, so you'll have to be creative and focuslate the mic from the body physically and move it further away from the lens than the included mount does.,��� Mobile app is poor.,The ability to wirelessly transfer photos from the camera to my smartphone was a key feature for me.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","When you enable the live view, the connection with the camera prioritizes keeping the viewfinder up to date over taking a picture, so the burst lag between photos is much longer than when taking pictures directly.",4.0,Dirk Stoop
"June 22, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",The connectors are spaced just sflashly too close to each other to both be plugged into the camera at once.,4.0,Dirk Stoop
"June 29, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",As a dedicated Fuji user I was curious about the improved autofocus vs. the past generations.,5.0,jc
"June 29, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",Slapped on my favorite XF lens - the 35 1.4.,5.0,jc
"June 29, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Super snappy performance with the rendering that this particular lens is known for.,Took a short walk today with the 100-400 lens.",5.0,jc
"June 29, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","After a little cursing and disappointment at the tracking - the focus box was all over the place I realized that it was user error.,I had touch LCD autofocus enabled and my nose was moving the box around.",5.0,jc
"June 29, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","�윑�,Turned off the touchLCD AF and a tern flew by.",5.0,jc
"June 25, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",Build in flash isn't the best but having it on the body at all times is so helpful in a pinch.,5.0,Jonah Willis
"June 25, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)",Fuji lenses are cheaper than Sony's and are easily just as good.,5.0,Jonah Willis
"June 23, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","After being hard set for so long on getting a Sony a6300/6400, I came across the X-T30 and decided to go for it based on how similar it was to the Sony specs-wise, as well as the Fuji having better professional reviews and a better kit lens (Sony's kits lenses are generally considered sub-par).,Also, Fuji having such a long history of great cameras..not to mention the great classic look of the X series, did me in.,I mostly got it for landscape and city/street photography, but also have hopes of doing astrophotography eventually with some 3rd party prime lenses (Fuji's primes are a bit out of my budget currently).",5.0,Bizzlllllle
"June 23, 2019","Fujifilm X-T30 Mirrorless Digital Camera, Black (Body Only)","Besides the lower price, I also selected it over it's big brother, the X-T3, because of its more compact size and flasher weight.",5.0,Bizzlllllle
"December 24, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",The instruction focus is easy to use once I used a magnifying glass.,5.0,Christy Ford
"November 5, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","After learning from the focus, this compact HD digital camera turns out to be very functional, yet simple and flashweight enough for a kid to handle.",5.0,H. H.
"November 5, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","The switch on the side of the camera controls close up shot vs landscape shot, while only in landscape shot mode, you can use the optical option.",5.0,H. H.
"November 5, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","As for the image sizes, there are over a dozen image / pixel sizes to choose from.",5.0,H. H.
"November 5, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","It comes with a wrist strap, a camera pouch, wall charger with USB cable, and TWO rechargeable lithium battery.",5.0,H. H.
"January 3, 2019","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",The best part about it is thay it brings a USB wire and for a bonus 2 battery.,5.0,Jessy
"January 3, 2019","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",It does not come woth a memory card but you can get one at any pharmacy or almost any store.,5.0,Jessy
"June 4, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","It is flash weight, and my cousin can carry it for vacation.",5.0,Bryant
"October 9, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",I got this camera for a week long bike trip to keep in my jersey and avoid using my phone all the time to conserve my phone battery life.,1.0,Alvi H.
"October 9, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",This product had absolutely terrible image quality and battery life and was completely unreliable and dysfunctional.,1.0,Alvi H.
"June 3, 2019","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","When the camera arrived last week, we charged the battery, purchased a SanDisk SD card to store images on, and got a padded case to go with it.",1.0,A. Seaton
"June 3, 2019","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","After battery were charged we tested the camera and took several pictures to make sure the camera was working, and to make sure our daughter knew how to operate all the functions on it.",1.0,A. Seaton
"June 3, 2019","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","The LCD would freeze after taking pictures, every few photos.",1.0,A. Seaton
"June 3, 2019","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","I do agree with it's basic shape - the size of the camera body was just right for her, the functions were simple and easy to figure out, and the extra battery was a nice bonus.",1.0,A. Seaton
"August 22, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",easy to carry) and in good flash takes some pretty nice photos.,4.0,Amazon Customer
"August 22, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","Not great in low flash, but there's a flash.",4.0,Amazon Customer
"August 22, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","Comes with TWO battery, which is nice.",4.0,Amazon Customer
"August 22, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)","One battery lasts quite awhile, but it's nice to have the backup.,Zoom is only digital.",4.0,Amazon Customer
"December 24, 2018","AbergBest 21 Mega Pixels 2.7"" LCD Rechargeable HD Digital Camera,Video camera Digital Students cameras,Indoor Outdoor for Adult/Seniors/Kids (Black)",I am amazed at the quality of the picture from this little camera even with the optical.,5.0,Mike
"September 25, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,Much faster autofocus than the previous model X-T2.,5.0,Brock Films
"September 25, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Face and eye focus is on par with the Sony A73.,Thing I love about Fuji is the color science.",5.0,Brock Films
"September 25, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"That lens I can not get in all my other camera system platforms.,I feel the low flash is great for a crop body.",5.0,Brock Films
"September 25, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Yes my Sony A73 has in body stabilization and a higher focus ceiling but this Fuji has 4K at 60 frames and some sick fast prime lens��셲 to go with it.,I could go back and forth between all the cameras with their advantages.",5.0,Brock Films
"September 24, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,Does not need the battery grip for peak or boost performance that was only for the xt2 and xh1.,5.0,Andre
"September 24, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"New sensor better auto focus, better low flash, better everything really.",5.0,Andre
"September 24, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,Don��셳 need ibis for a camera that has amazing lenses with image stabilization inside of them.,5.0,Andre
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"By the time I started to use that camera, it was older than I was!,In my early 20s, I decided to step up the game and bought a Panasonic fixed lens ��쏶LR look��� camera.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"So I invested in a Canon Rebel T3i which came with the kit lens, 18-55mm.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,I also added a 70-300mm telephoto optical lens to my arsenal and used this setup for 5 years.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Two things that struck me��� How flash the mirrorless was compared to my Canon and the ability to see what the photo looks like in the EVF or on the LCD with different ISO, Shutter Speeds and Aperture settings.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Plus, I thought the Sony lenses were too expensive.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Micro 4/3 systems were inveigling me but that small sensor capabilities in low flash, even with fast lenses was a bit iffy (for me).,Eventually, in early 2018, I settled on either the X-T20 or the X-T2.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"The first feature that I was drawn to was the retro styling��� the full focus adjustments on burst speed, ISO and focus.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,And the focus aperture ring adjustments on equipped lenses.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"For me, shooting on the Canon did not give that experience and while I learnt to navigate the buttons quite well for shooting in Aperture Priority or even Manual, the Pentax experience was always top notch.,The Fujinon lenses also appealed to me.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"And the prices of the lenses, while quite steep, were still cheaper than some of its counterparts in other manufacturers.,I think in early 2018, I eventually settled on the X-T20 as it had many of the features of the X-T2 with the touchLCD.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,But I told myself that the lenses would be around for a while and that the X-T2 would be the way to go.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Mid-September I was about to buy the X-T2 and while looking at a review of a Fujinon lens on dpreview, I saw a post on the new X-T3.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,I read all I could about the X-T3 and saw that there were introductory offers available on the X-T3 and many of the Fujinon lenses.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Configured the camera to the way I want it, including back button focus and some customization on the Fn buttons.,This camera is a dream to use.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"My setup with the 16-55mm lens and the camera is a bit heavy, but that��셲 a price to pay for quality glass.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"The camera does indeed feel like the old Pentax and after shooting about 50 pictures, it is so effortless to simply turn a dial or a ring to adjust some aspect of the focus.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"No more fiddling with this dial and that button and looking at a LCD LCD to see the focus settings before taking a picture, or half pressing the burst button to see the same information in the view finder (that��셲 what I had to do with the Canon).,The X-T3 is heavily customizable.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,One small complaint is that some of the menu settings are not that self-explanatory or clear so you would need the focus to decipher what a change in that setting does.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Maybe in a firmware update Fujifilm could add a little on LCD explanation on menu settings so the user can understand the change being made without having to revert to the focus.,Which brings me to firmware.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"The LCD is fun to use although I have found that sometimes my nose would cause a change of setting, especially a change in AF.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"So I just disable touchLCD AF.,I tried a 120fps slow burst video capture of my daughter jumping.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"And speaking of archery, the 20 fps and 30 fps burst shooting would be great once I put it to the test.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"What I love about how I have the camera configured is that with back button autofocus I can leave the AF in Manual mode but still have AF-S or AF-C by either touching or holding the AF-L button (which I have configured as ��쏛F-ON���).,I have attached some photos to the review.",5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,The photos show you the background blur you can get ��� that��셲 the lens mind you.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,The amount of detail is amazing with this camera and lens.,5.0,A.M.
"October 9, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"It was a challenge to get a fast moving ant in the focus point but once I did and locked on, the camera kept focus on the ant to the top for a few frames, until it disappeared or I moved.,I��셶e only had this camera for a few days but already love the combination of the lens and the camera.",5.0,A.M.
"April 23, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","On my 7D, this lens only got sharp at around f4.5 in spite of tweaking the focus.",5.0,DVAB
"April 23, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","With the Sony, the darn thing is now sharp at f2.8 - that's huge for me as I was getting ready to sell this lens and upgrade to the Tamron when they offer their native Sony glass.,Aside from lens performance, high ISO shots are simply amazing - even at 12,800, they are better than 1600 on my 7D - changes everything for me based on what and how I shoot.",5.0,DVAB
"April 23, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","Also, don't forget to set up a control button to turn on the APS-C crop, instantly provides 50% more reach at the expense of about 30% reduction in pixel but it beats post processing cropping.,After 8 days in Sedona and the Grand Canyon, I am even more impressed.",5.0,DVAB
"April 23, 2018","Sony a7 III Full-Frame Mirrorless Interchangeable-Lens Camera Optical with 3-Inch LCD, Black (ILCE7M3/B)","I exposed almost every shot for the highflashs trusting I would be able to bring out the shadows with no noise, I was not disappointed.",5.0,DVAB
"November 6, 2018",Fujifilm X-T3 Mirrorless Digital Camera (Body Only) - Silver,"Here are some of the key features that convinced me to upgrade to the X-T3:,��줞ore pixels,��줒etter low-flash performance,��줖aster autofocus,��줔rastically improved eye-autofocus,��줤marter battery grip function,��줖antastic video quality,Let��셲 dig into these improvements and how they��셶e impacted my real-world shooting.,*More Megapixels*,The Fuji X-T3 offers 26 pixels compared to the X-T2��셲 24.",5.0,Kevin Kleitches
